customer_id,recent_purchase,recency,frequency,monetary,R 점수,F 점수,M 점수,RFM세그먼트,RFM스코어,,,R,,F,M
18211,2011-11-14 08:10:00 UTC,26,42,600.07,3,3,2,332,8,,,,,,
13258,2011-11-28 09:31:00 UTC,12,36,672.83,4,2,3,423,9,,,,,,
17720,2011-11-13 15:04:00 UTC,27,50,1195.94,3,3,3,333,9,,,,,,
14219,2011-12-05 16:23:00 UTC,5,7,89.94,4,1,1,411,6,,,,,,
15360,2011-10-31 09:35:00 UTC,40,13,427.93,3,1,2,312,6,,,,,,
14815,2011-11-03 11:36:00 UTC,37,53,778.5,3,3,3,333,9,,,,,,
16934,2011-10-16 12:40:00 UTC,55,61,931.03,2,3,3,233,8,,,,,,
18127,2011-11-20 14:05:00 UTC,20,46,347.08,3,3,2,332,8,,,,,,
16808,2011-09-01 19:34:00 UTC,100,23,288.42,2,2,1,221,5,,,,,,
16801,2011-06-29 15:33:00 UTC,164,75,1594.23,1,3,3,133,7,,,,,,
16325,2011-10-24 08:48:00 UTC,47,18,594.24,3,2,2,322,7,,,,,,
15899,2010-12-06 10:36:00 UTC,369,4,56.25,1,1,1,111,3,,,,,,
14536,2011-03-25 12:21:00 UTC,260,18,170.95,1,2,1,121,4,,,,,,
16715,2011-09-22 18:15:00 UTC,79,19,301.72,2,2,1,221,5,,,,,,
15045,2011-07-11 11:33:00 UTC,152,12,735.66,1,1,3,113,5,,,,,,
16157,2011-11-24 11:41:00 UTC,16,18,656.69,4,2,2,422,8,,,,,,
16160,2011-10-05 14:19:00 UTC,66,20,1025.44,2,2,3,223,7,,,,,,
13060,2011-03-31 11:37:00 UTC,254,15,307.53,1,1,2,112,4,,,,,,
13635,2011-10-03 10:55:00 UTC,68,62,1071.03,2,3,3,233,8,,,,,,
14209,2011-11-29 10:18:00 UTC,11,87,2073.43,4,3,4,434,11,,,,,,
16554,2011-10-28 14:51:00 UTC,43,52,837.1,3,3,3,333,9,,,,,,
16043,2011-11-02 12:50:00 UTC,38,39,773.99,3,2,3,323,8,,,,,,
14059,2011-03-18 10:06:00 UTC,267,8,183.6,1,1,1,111,3,,,,,,
18155,2011-09-25 13:32:00 UTC,76,25,371.62,2,2,2,222,6,,,,,,
15604,2011-10-18 14:47:00 UTC,53,17,216.39,2,2,1,221,5,,,,,,
16119,2011-12-01 15:11:00 UTC,9,16,423.36,4,1,2,412,7,,,,,,
17002,2011-09-15 12:40:00 UTC,86,49,1493.73,2,3,3,233,8,,,,,,
13245,2011-10-20 11:40:00 UTC,51,16,430.5,2,1,2,212,5,,,,,,
14871,2011-12-06 13:42:00 UTC,4,93,501.28,4,3,2,432,9,,,,,,
13101,2011-04-19 14:37:00 UTC,235,8,101.19,1,1,1,111,3,,,,,,
16441,2011-10-03 17:48:00 UTC,68,24,381.2,2,2,2,222,6,,,,,,
15122,2011-08-17 16:48:00 UTC,115,82,1633.78,2,3,3,233,8,,,,,,
15393,2011-11-23 16:48:00 UTC,17,12,231.86,4,1,1,411,6,,,,,,
17733,2011-11-01 08:16:00 UTC,39,35,692.19,3,2,3,323,8,,,,,,
17749,2011-06-14 15:45:00 UTC,179,35,674.52,1,2,3,123,6,,,,,,
13420,2011-07-13 08:48:00 UTC,150,8,159.85,1,1,1,111,3,,,,,,
12913,2011-12-05 12:11:00 UTC,5,50,2483.63,4,3,4,434,11,,,,,,
16528,2011-12-06 12:45:00 UTC,4,17,244.41,4,2,1,421,7,,,,,,
17040,2011-07-25 10:19:00 UTC,138,15,449.73,2,1,2,212,5,,,,,,
16302,2011-08-05 09:44:00 UTC,127,11,233.22,2,1,1,211,4,,,,,,
17615,2011-08-01 14:06:00 UTC,131,14,329.6,2,1,2,212,5,,,,,,
15346,2011-01-11 11:18:00 UTC,333,17,252.42,1,2,1,121,4,,,,,,
14327,2011-06-29 13:58:00 UTC,164,12,311.65,1,1,2,112,4,,,,,,
17679,2011-10-18 07:43:00 UTC,53,30,1992.11,2,2,4,224,8,,,,,,
15793,2011-11-25 09:31:00 UTC,15,12,965.61,4,1,3,413,8,,,,,,
18270,2011-11-01 13:57:00 UTC,39,11,283.15,3,1,1,311,5,,,,,,
15864,2011-11-17 13:32:00 UTC,23,20,1936.32,3,2,4,324,9,,,,,,
18074,2010-12-01 09:53:00 UTC,374,13,489.6,1,1,2,112,4,,,,,,
16034,2011-05-27 16:17:00 UTC,197,22,437.7,1,2,2,122,5,,,,,,
16405,2011-02-10 15:24:00 UTC,303,5,167.25,1,1,1,111,3,,,,,,
15753,2011-02-08 12:41:00 UTC,305,1,79.2,1,1,1,111,3,,,,,,
16027,2011-09-09 10:47:00 UTC,92,16,934.62,2,1,3,213,6,,,,,,
18093,2011-09-07 15:43:00 UTC,94,36,2106.52,2,2,4,224,8,,,,,,
13489,2011-08-26 13:16:00 UTC,106,14,449.52,2,1,2,212,5,,,,,,
14523,2011-08-23 13:13:00 UTC,109,12,241.09,2,1,1,211,4,,,,,,
13780,2011-12-02 13:49:00 UTC,8,57,360.01,4,3,2,432,9,,,,,,
16136,2011-10-11 09:10:00 UTC,60,37,709.38,2,2,3,223,7,,,,,,
13894,2011-11-16 09:44:00 UTC,24,27,564.62,3,2,2,322,7,,,,,,
17440,2011-07-06 11:54:00 UTC,157,5,186.42,1,1,1,111,3,,,,,,
16338,2011-07-05 13:56:00 UTC,158,11,214.8,1,1,1,111,3,,,,,,
17887,2011-08-02 17:29:00 UTC,130,10,111.35,2,1,1,211,4,,,,,,
16215,2011-09-20 10:18:00 UTC,81,14,242.35,2,1,1,211,4,,,,,,
15478,2011-10-30 14:19:00 UTC,41,44,1399.92,3,3,3,333,9,,,,,,
13929,2011-06-23 15:26:00 UTC,170,9,842.65,1,1,3,113,5,,,,,,
12930,2011-09-22 15:18:00 UTC,79,25,415.8,2,2,2,222,6,,,,,,
14216,2011-12-06 14:56:00 UTC,4,59,1839.3,4,3,4,434,11,,,,,,
14754,2011-10-26 12:01:00 UTC,45,41,638.05,3,3,2,332,8,,,,,,
14500,2011-09-12 16:45:00 UTC,89,7,356.85,2,1,2,212,5,,,,,,
15042,2011-05-24 16:25:00 UTC,200,5,135.93,1,1,1,111,3,,,,,,
15836,2011-10-20 17:13:00 UTC,51,10,137.37,2,1,1,211,4,,,,,,
14818,2011-09-27 11:01:00 UTC,74,48,657.8,2,3,2,232,7,,,,,,
16872,2011-09-23 16:05:00 UTC,78,7,680.02,2,1,3,213,6,,,,,,
13561,2011-05-08 12:39:00 UTC,216,14,141.86,1,1,1,111,3,,,,,,
12837,2011-06-19 16:07:00 UTC,174,12,134.1,1,1,1,111,3,,,,,,
14640,2011-11-15 13:07:00 UTC,25,105,2107.38,3,4,4,344,11,,,,,,
13888,2011-08-12 10:13:00 UTC,120,39,595.67,2,2,2,222,6,,,,,,
16485,2011-09-23 15:50:00 UTC,78,42,363.65,2,3,2,232,7,,,,,,
13272,2011-11-08 14:00:00 UTC,32,15,276.56,3,1,1,311,5,,,,,,
17630,2011-06-23 11:58:00 UTC,170,26,503.6,1,2,2,122,5,,,,,,
13049,2011-10-06 15:31:00 UTC,65,14,656.68,2,1,2,212,5,,,,,,
13809,2011-02-07 13:15:00 UTC,306,12,155.05,1,1,1,111,3,,,,,,
14066,2011-03-18 12:21:00 UTC,267,7,152.55,1,1,1,111,3,,,,,,
16535,2011-12-04 15:18:00 UTC,6,31,593.75,4,2,2,422,8,,,,,,
14804,2011-12-01 11:20:00 UTC,9,12,353.27,4,1,2,412,7,,,,,,
14908,2011-09-26 12:56:00 UTC,75,9,277.8,2,1,1,211,4,,,,,,
14377,2011-06-01 13:32:00 UTC,192,11,617.05,1,1,2,112,4,,,,,,
18246,2011-11-16 11:49:00 UTC,24,4,596.1,3,1,2,312,6,,,,,,
16780,2011-08-31 16:09:00 UTC,101,59,422.24,2,3,2,232,7,,,,,,
13807,2010-12-07 15:48:00 UTC,368,7,112.6,1,1,1,111,3,,,,,,
17172,2011-09-22 09:36:00 UTC,79,15,317.76,2,1,2,212,5,,,,,,
13169,2011-10-07 12:11:00 UTC,64,13,712.88,2,1,3,213,6,,,,,,
16181,2011-09-27 13:38:00 UTC,74,11,305.54,2,1,1,211,4,,,,,,
14747,2011-04-04 14:09:00 UTC,250,18,328.2,1,2,2,122,5,,,,,,
14761,2011-10-12 12:10:00 UTC,59,11,255.9,2,1,1,211,4,,,,,,
16297,2011-03-16 08:29:00 UTC,269,20,301.9,1,2,1,121,4,,,,,,
16055,2011-05-03 09:26:00 UTC,221,8,134.8,1,1,1,111,3,,,,,,
17781,2011-07-03 16:00:00 UTC,160,12,188.02,1,1,1,111,3,,,,,,
17855,2010-12-02 09:44:00 UTC,373,17,208.97,1,2,1,121,4,,,,,,
14897,2011-12-02 10:32:00 UTC,8,55,1366.38,4,3,3,433,10,,,,,,
14633,2011-03-18 17:07:00 UTC,267,20,344.9,1,2,2,122,5,,,,,,
12916,2011-07-24 10:35:00 UTC,139,103,2944.95,2,4,4,244,10,,,,,,
14185,2011-01-12 13:52:00 UTC,332,3,197.65,1,1,1,111,3,,,,,,
13745,2011-06-30 16:43:00 UTC,163,25,300.04,1,2,1,121,4,,,,,,
14890,2011-03-31 11:57:00 UTC,254,7,125.65,1,1,1,111,3,,,,,,
16546,2011-02-22 11:20:00 UTC,291,25,787.15,1,2,3,123,6,,,,,,
14628,2011-09-09 14:58:00 UTC,92,24,671.96,2,2,3,223,7,,,,,,
14128,2011-10-10 12:00:00 UTC,61,46,637.5,2,3,2,232,7,,,,,,
13427,2011-11-20 13:02:00 UTC,20,29,582.6,3,2,2,322,7,,,,,,
13194,2011-07-27 09:01:00 UTC,136,3,60.7,2,1,1,211,4,,,,,,
17517,2011-02-04 11:48:00 UTC,309,11,153.94,1,1,1,111,3,,,,,,
13196,2011-11-28 13:54:00 UTC,12,110,1797.78,4,4,4,444,12,,,,,,
18085,2011-01-13 15:17:00 UTC,331,29,689.95,1,2,3,123,6,,,,,,
12573,2011-04-26 15:52:00 UTC,228,28,160.54,1,2,1,121,4,,,,,,
16159,2011-03-03 12:27:00 UTC,282,14,348.2,1,1,2,112,4,,,,,,
14164,2011-09-30 12:24:00 UTC,71,29,1631.77,2,2,3,223,7,,,,,,
17498,2011-09-25 12:25:00 UTC,76,17,272.22,2,2,1,221,5,,,,,,
17502,2011-11-30 13:13:00 UTC,10,28,689.1,4,2,3,423,9,,,,,,
14947,2011-09-28 15:48:00 UTC,73,14,290.82,2,1,1,211,4,,,,,,
15264,2011-10-06 13:49:00 UTC,65,23,393.74,2,2,2,222,6,,,,,,
13479,2011-05-23 10:45:00 UTC,201,15,300.95,1,1,1,111,3,,,,,,
14436,2011-09-02 10:13:00 UTC,99,9,89.06,2,1,1,211,4,,,,,,
14561,2011-09-25 12:39:00 UTC,76,69,1080.76,2,3,3,233,8,,,,,,
15186,2011-11-25 14:58:00 UTC,15,19,411.41,4,2,2,422,8,,,,,,
13462,2011-04-01 11:20:00 UTC,253,9,151.5,1,1,1,111,3,,,,,,
15262,2011-01-20 12:16:00 UTC,324,10,178.95,1,1,1,111,3,,,,,,
15408,2011-03-20 15:02:00 UTC,265,34,267.18,1,2,1,121,4,,,,,,
13598,2011-10-23 14:28:00 UTC,48,35,160.04,3,2,1,321,6,,,,,,
14174,2011-11-06 13:17:00 UTC,34,26,134.46,3,2,1,321,6,,,,,,
14196,2011-08-25 10:25:00 UTC,107,6,335.52,2,1,2,212,5,,,,,,
14221,2011-10-28 13:42:00 UTC,43,193,3432.8,3,4,4,344,11,,,,,,
13721,2011-11-03 14:05:00 UTC,37,28,524.14,3,2,2,322,7,,,,,,
14012,2011-03-07 12:26:00 UTC,278,11,328.8,1,1,2,112,4,,,,,,
15288,2011-10-27 16:58:00 UTC,44,88,2306.52,3,3,4,334,10,,,,,,
13133,2011-03-11 10:31:00 UTC,274,7,109.8,1,1,1,111,3,,,,,,
13873,2011-08-12 10:08:00 UTC,120,23,389.6,2,2,2,222,6,,,,,,
15669,2011-10-30 16:03:00 UTC,41,33,684.34,3,2,3,323,8,,,,,,
14660,2011-09-14 11:34:00 UTC,87,30,285.74,2,2,1,221,5,,,,,,
17693,2011-07-25 15:48:00 UTC,138,16,200.47,2,1,1,211,4,,,,,,
15567,2011-11-21 10:48:00 UTC,19,7,186.01,3,1,1,311,5,,,,,,
15774,2011-10-02 12:04:00 UTC,69,25,270.8,2,2,1,221,5,,,,,,
13887,2011-05-19 17:22:00 UTC,205,19,349.55,1,2,2,122,5,,,,,,
16959,2011-09-13 15:03:00 UTC,88,7,117.35,2,1,1,211,4,,,,,,
14517,2011-11-06 14:20:00 UTC,34,18,330.45,3,2,2,322,7,,,,,,
16179,2011-10-10 09:41:00 UTC,61,11,215.83,2,1,1,211,4,,,,,,
17117,2011-02-24 13:54:00 UTC,289,9,116.2,1,1,1,111,3,,,,,,
17154,2011-09-25 13:42:00 UTC,76,23,329.34,2,2,2,222,6,,,,,,
17527,2011-10-17 12:32:00 UTC,54,47,939.37,2,3,3,233,8,,,,,,
17146,2011-08-26 12:44:00 UTC,106,35,749.78,2,2,3,223,7,,,,,,
12386,2011-01-06 12:37:00 UTC,338,10,401.9,1,1,2,112,4,,,,,,
13099,2011-09-01 17:40:00 UTC,100,1,207.36,2,1,1,211,4,,,,,,
13182,2011-10-25 13:46:00 UTC,46,11,121.18,3,1,1,311,5,,,,,,
14226,2011-11-11 11:34:00 UTC,29,66,2214.79,3,3,4,334,10,,,,,,
15465,2011-11-20 10:11:00 UTC,20,97,7354.62,3,3,4,334,10,,,,,,
15973,2010-12-08 11:42:00 UTC,367,4,307.82,1,1,2,112,4,,,,,,
15863,2011-11-14 12:49:00 UTC,26,18,68.84,3,2,1,321,6,,,,,,
15678,2011-10-18 09:25:00 UTC,53,12,352.7,2,1,2,212,5,,,,,,
16366,2011-11-21 08:19:00 UTC,19,18,327.3,3,2,2,322,7,,,,,,
12829,2011-01-07 11:13:00 UTC,337,11,293,1,1,1,111,3,,,,,,
17727,2011-11-24 17:06:00 UTC,16,66,1060.25,4,3,3,433,10,,,,,,
17731,2011-09-21 15:02:00 UTC,80,67,1240.11,2,3,3,233,8,,,,,,
17760,2011-11-18 10:56:00 UTC,22,25,287.59,3,2,1,321,6,,,,,,
14972,2011-08-03 14:54:00 UTC,129,18,114.77,2,2,1,221,5,,,,,,
17503,2011-12-07 09:18:00 UTC,3,38,558.96,4,2,2,422,8,,,,,,
13404,2011-12-08 15:37:00 UTC,2,11,252.49,4,1,1,411,6,,,,,,
14768,2011-11-22 12:54:00 UTC,18,5,192.6,3,1,1,311,5,,,,,,
16598,2011-02-27 11:42:00 UTC,286,10,145.05,1,1,1,111,3,,,,,,
14368,2011-01-24 09:52:00 UTC,320,8,155,1,1,1,111,3,,,,,,
17128,2011-01-09 12:02:00 UTC,335,14,157.09,1,1,1,111,3,,,,,,
13059,2011-04-04 10:40:00 UTC,250,8,183.4,1,1,1,111,3,,,,,,
14024,2011-08-10 11:30:00 UTC,122,16,327.7,2,1,2,212,5,,,,,,
13581,2011-02-03 14:41:00 UTC,310,10,118,1,1,1,111,3,,,,,,
15917,2011-04-06 10:40:00 UTC,248,12,123.1,1,1,1,111,3,,,,,,
13298,2011-12-08 13:11:00 UTC,2,2,360,4,1,2,412,7,,,,,,
13589,2011-11-25 12:10:00 UTC,15,21,379.65,4,2,2,422,8,,,,,,
15215,2011-10-24 11:41:00 UTC,47,35,734.94,3,2,3,323,8,,,,,,
17520,2011-10-17 12:04:00 UTC,54,30,546.81,2,2,2,222,6,,,,,,
16260,2011-10-20 09:40:00 UTC,51,18,1035.45,2,2,3,223,7,,,,,,
15758,2011-11-15 10:48:00 UTC,25,9,205.25,3,1,1,311,5,,,,,,
17339,2011-09-06 13:29:00 UTC,95,9,243.36,2,1,1,211,4,,,,,,
14793,2011-11-18 14:50:00 UTC,22,14,228.99,3,1,1,311,5,,,,,,
16125,2010-12-07 15:48:00 UTC,368,13,289.35,1,1,1,111,3,,,,,,
17924,2011-11-28 09:11:00 UTC,12,31,2962.5,4,2,4,424,10,,,,,,
18259,2011-11-15 12:34:00 UTC,25,42,2338.6,3,3,4,334,10,,,,,,
16107,2011-11-22 09:40:00 UTC,18,31,3204.16,3,2,4,324,9,,,,,,
14608,2011-12-05 16:52:00 UTC,5,20,1785.15,4,2,4,424,10,,,,,,
14068,2011-01-23 16:02:00 UTC,321,24,265.85,1,2,1,121,4,,,,,,
18006,2011-11-16 16:52:00 UTC,24,22,444.68,3,2,2,322,7,,,,,,
12812,2011-10-26 09:54:00 UTC,45,15,229.64,3,1,1,311,5,,,,,,
17251,2010-12-12 11:06:00 UTC,363,37,269.83,1,2,1,121,4,,,,,,
14284,2011-11-09 08:11:00 UTC,31,32,595.25,3,2,2,322,7,,,,,,
17732,2010-12-02 09:29:00 UTC,373,18,303.97,1,2,1,121,4,,,,,,
12912,2011-12-07 08:55:00 UTC,3,24,1662.3,4,2,4,424,10,,,,,,
14047,2011-12-01 11:43:00 UTC,9,32,1308.61,4,2,3,423,9,,,,,,
13323,2011-12-06 17:12:00 UTC,4,21,787.85,4,2,3,423,9,,,,,,
16982,2011-10-10 12:28:00 UTC,61,22,384.06,2,2,2,222,6,,,,,,
16311,2011-11-22 08:54:00 UTC,18,37,616.26,3,2,2,322,7,,,,,,
13889,2011-09-08 09:13:00 UTC,93,15,416.9,2,1,2,212,5,,,,,,
17058,2011-09-19 10:13:00 UTC,82,62,1179.89,2,3,3,233,8,,,,,,
15160,2010-12-17 14:15:00 UTC,358,4,158.16,1,1,1,111,3,,,,,,
14894,2011-09-15 13:51:00 UTC,86,23,655.75,2,2,2,222,6,,,,,,
17564,2011-11-15 13:27:00 UTC,25,49,454.01,3,3,2,332,8,,,,,,
13447,2011-11-16 13:38:00 UTC,24,59,1129.14,3,3,3,333,9,,,,,,
16826,2011-10-19 14:05:00 UTC,52,22,341.7,2,2,2,222,6,,,,,,
17096,2011-11-24 15:01:00 UTC,16,48,1022.13,4,3,3,433,10,,,,,,
17163,2011-11-18 08:57:00 UTC,22,5,293.1,3,1,1,311,5,,,,,,
15903,2011-11-30 08:08:00 UTC,10,74,5126.76,4,3,4,434,11,,,,,,
17044,2011-11-14 14:28:00 UTC,26,6,948.48,3,1,3,313,7,,,,,,
14601,2011-11-29 09:48:00 UTC,11,7,213.96,4,1,1,411,6,,,,,,
17714,2011-01-23 10:32:00 UTC,321,10,153,1,1,1,111,3,,,,,,
17205,2011-10-17 12:46:00 UTC,54,13,384.08,2,1,2,212,5,,,,,,
12891,2011-06-07 12:31:00 UTC,186,3,331,1,1,2,112,4,,,,,,
13325,2011-09-19 10:36:00 UTC,82,12,675.3,2,1,3,213,6,,,,,,
15639,2011-07-28 14:30:00 UTC,135,25,425.32,2,2,2,222,6,,,,,,
16666,2011-11-20 14:01:00 UTC,20,32,118.98,3,2,1,321,6,,,,,,
13460,2011-11-10 17:17:00 UTC,30,17,183.44,3,2,1,321,6,,,,,,
16147,2011-07-29 09:57:00 UTC,134,22,375,2,2,2,222,6,,,,,,
17475,2011-09-21 14:55:00 UTC,80,14,194.37,2,1,1,211,4,,,,,,
16967,2011-06-03 14:24:00 UTC,190,21,319.02,1,2,2,122,5,,,,,,
13419,2011-10-07 12:49:00 UTC,64,16,221.06,2,1,1,211,4,,,,,,
13436,2011-12-08 10:33:00 UTC,2,12,196.89,4,1,1,411,6,,,,,,
17278,2011-04-12 13:10:00 UTC,242,15,246.04,1,1,1,111,3,,,,,,
13220,2011-09-22 13:38:00 UTC,79,21,819.29,2,2,3,223,7,,,,,,
15277,2011-10-24 10:08:00 UTC,47,12,255.9,3,1,1,311,5,,,,,,
16573,2011-09-16 09:13:00 UTC,85,42,663.61,2,3,2,232,7,,,,,,
13503,2011-09-29 13:23:00 UTC,72,17,216.85,2,2,1,221,5,,,,,,
18147,2011-10-25 11:46:00 UTC,46,7,179.34,3,1,1,311,5,,,,,,
15255,2011-10-04 12:43:00 UTC,67,47,890.85,2,3,3,233,8,,,,,,
13751,2011-02-24 15:56:00 UTC,289,9,296.25,1,1,1,111,3,,,,,,
16830,2011-11-01 11:35:00 UTC,39,23,325.91,3,2,2,322,7,,,,,,
13296,2011-07-25 13:46:00 UTC,138,5,87.4,2,1,1,211,4,,,,,,
14806,2011-09-25 15:32:00 UTC,76,11,193.39,2,1,1,211,4,,,,,,
13711,2011-05-05 10:31:00 UTC,219,13,252.06,1,1,1,111,3,,,,,,
14265,2011-08-22 13:32:00 UTC,110,31,530.18,2,2,2,222,6,,,,,,
17506,2011-09-25 11:39:00 UTC,76,14,302.2,2,1,1,211,4,,,,,,
13145,2011-10-31 12:45:00 UTC,40,6,618.52,3,1,2,312,6,,,,,,
15909,2011-06-19 10:38:00 UTC,174,7,191.94,1,1,1,111,3,,,,,,
13800,2011-02-03 12:27:00 UTC,310,33,558.32,1,2,2,122,5,,,,,,
12824,2011-10-11 12:49:00 UTC,60,25,397.12,2,2,2,222,6,,,,,,
15759,2011-05-05 15:13:00 UTC,219,7,253.04,1,1,1,111,3,,,,,,
17101,2011-11-29 13:57:00 UTC,11,42,1621.73,4,3,3,433,10,,,,,,
12558,2011-12-02 10:41:00 UTC,8,11,269.96,4,1,1,411,6,,,,,,
12925,2011-12-05 11:11:00 UTC,5,45,694.05,4,3,3,433,10,,,,,,
17333,2011-09-15 10:11:00 UTC,86,28,494.25,2,2,2,222,6,,,,,,
17272,2011-10-28 16:37:00 UTC,43,114,2148.63,3,4,4,344,11,,,,,,
13044,2011-02-21 15:20:00 UTC,292,33,560.47,1,2,2,122,5,,,,,,
14306,2011-10-19 13:23:00 UTC,52,33,2093.32,2,2,4,224,8,,,,,,
17674,2011-09-26 13:35:00 UTC,75,27,551.04,2,2,2,222,6,,,,,,
16142,2011-04-04 10:16:00 UTC,250,37,535.34,1,2,2,122,5,,,,,,
15492,2011-11-11 14:53:00 UTC,29,35,659.46,3,2,2,322,7,,,,,,
15825,2011-06-20 13:27:00 UTC,173,20,532.94,1,2,2,122,5,,,,,,
16909,2011-09-28 16:45:00 UTC,73,18,379.14,2,2,2,222,6,,,,,,
15658,2011-06-02 15:22:00 UTC,191,48,1024.1,1,3,3,133,7,,,,,,
14589,2010-12-03 11:42:00 UTC,372,3,39.75,1,1,1,111,3,,,,,,
13699,2011-07-07 16:51:00 UTC,156,14,308.58,1,1,2,112,4,,,,,,
13538,2011-10-27 16:34:00 UTC,44,25,1280.85,3,2,3,323,8,,,,,,
15193,2011-10-10 08:23:00 UTC,61,19,499.32,2,2,2,222,6,,,,,,
16539,2011-12-07 08:41:00 UTC,3,45,1388.81,4,3,3,433,10,,,,,,
15385,2011-10-30 15:11:00 UTC,41,12,316.88,3,1,2,312,6,,,,,,
13893,2011-02-15 11:30:00 UTC,298,21,821.1,1,2,3,123,6,,,,,,
16732,2011-11-08 09:54:00 UTC,32,28,603.75,3,2,2,322,7,,,,,,
12418,2011-08-19 11:08:00 UTC,113,34,668.58,2,2,3,223,7,,,,,,
15266,2011-01-05 13:40:00 UTC,339,6,119.3,1,1,1,111,3,,,,,,
16766,2011-03-11 15:22:00 UTC,274,34,1145.6,1,2,3,123,6,,,,,,
14403,2011-08-01 12:57:00 UTC,131,20,1475.81,2,2,3,223,7,,,,,,
14439,2011-01-24 11:39:00 UTC,320,32,2661.24,1,2,4,124,7,,,,,,
12707,2011-02-21 08:38:00 UTC,292,33,603.42,1,2,2,122,5,,,,,,
17212,2011-03-31 19:42:00 UTC,254,4,226.85,1,1,1,111,3,,,,,,
15958,2011-09-26 13:41:00 UTC,75,7,104.35,2,1,1,211,4,,,,,,
13236,2011-11-15 12:50:00 UTC,25,36,744.85,3,2,3,323,8,,,,,,
18120,2011-05-09 13:45:00 UTC,215,17,111.15,1,2,1,121,4,,,,,,
18255,2011-09-11 13:16:00 UTC,90,6,103.3,2,1,1,211,4,,,,,,
16739,2011-06-16 09:17:00 UTC,177,13,323,1,1,2,112,4,,,,,,
16545,2011-06-28 10:37:00 UTC,165,3,339.3,1,1,2,112,4,,,,,,
16820,2011-09-05 12:06:00 UTC,96,26,497.61,2,2,2,222,6,,,,,,
16752,2010-12-02 12:18:00 UTC,373,9,207.5,1,1,1,111,3,,,,,,
18032,2011-01-09 15:32:00 UTC,335,5,73.5,1,1,1,111,3,,,,,,
16400,2011-09-06 12:27:00 UTC,95,29,303.93,2,2,1,221,5,,,,,,
16178,2011-07-24 16:05:00 UTC,139,8,197.9,2,1,1,211,4,,,,,,
17524,2010-12-13 14:32:00 UTC,362,6,145,1,1,1,111,3,,,,,,
17183,2011-12-02 10:07:00 UTC,8,73,3347.31,4,3,4,434,11,,,,,,
14386,2011-02-16 09:45:00 UTC,297,7,142.4,1,1,1,111,3,,,,,,
15703,2011-03-20 10:51:00 UTC,265,5,211.5,1,1,1,111,3,,,,,,
13918,2011-10-21 12:25:00 UTC,50,30,1212.84,3,2,3,323,8,,,,,,
13980,2011-10-10 13:34:00 UTC,61,11,200.14,2,1,1,211,4,,,,,,
15652,2011-09-09 14:22:00 UTC,92,21,337.74,2,2,2,222,6,,,,,,
13142,2011-11-20 16:07:00 UTC,20,23,307.09,3,2,2,322,7,,,,,,
17785,2011-10-17 13:43:00 UTC,54,13,131.94,2,1,1,211,4,,,,,,
13370,2010-12-03 10:26:00 UTC,372,39,754.87,1,2,3,123,6,,,,,,
13572,2011-05-18 11:59:00 UTC,206,33,1384.25,1,2,3,123,6,,,,,,
12966,2011-11-30 12:38:00 UTC,10,10,160.18,4,1,1,411,6,,,,,,
14641,2011-11-18 10:42:00 UTC,22,7,110.46,3,1,1,311,5,,,,,,
15153,2011-11-08 17:09:00 UTC,32,22,329.25,3,2,2,322,7,,,,,,
14863,2011-11-10 15:04:00 UTC,30,11,266.76,3,1,1,311,5,,,,,,
12953,2011-11-30 09:24:00 UTC,10,17,329.85,4,2,2,422,8,,,,,,
15171,2011-01-12 15:36:00 UTC,332,5,1289.5,1,1,3,113,5,,,,,,
16765,2011-02-18 15:41:00 UTC,295,1,34,1,1,1,111,3,,,,,,
18056,2011-02-24 14:27:00 UTC,289,19,363.65,1,2,2,122,5,,,,,,
14538,2011-10-06 10:31:00 UTC,65,19,388.25,2,2,2,222,6,,,,,,
15648,2011-05-19 15:53:00 UTC,205,24,639.5,1,2,2,122,5,,,,,,
12873,2011-03-02 14:58:00 UTC,283,4,374,1,1,2,112,4,,,,,,
15199,2011-10-11 15:12:00 UTC,60,13,1268.7,2,1,3,213,6,,,,,,
14473,2011-09-26 15:10:00 UTC,75,7,234.34,2,1,1,211,4,,,,,,
13261,2011-03-16 12:22:00 UTC,269,9,944.1,1,1,3,113,5,,,,,,
15624,2011-08-15 11:38:00 UTC,117,34,588.13,2,2,2,222,6,,,,,,
13786,2010-12-07 13:53:00 UTC,368,7,230.4,1,1,1,111,3,,,,,,
16971,2011-11-01 15:06:00 UTC,39,41,357.21,3,3,2,332,8,,,,,,
16123,2011-10-19 09:18:00 UTC,52,16,307.78,2,1,2,212,5,,,,,,
15181,2011-10-04 13:58:00 UTC,67,16,689.48,2,1,3,213,6,,,,,,
18224,2011-03-21 10:30:00 UTC,264,10,158.95,1,1,1,111,3,,,,,,
15364,2011-09-05 09:46:00 UTC,96,29,913.19,2,2,3,223,7,,,,,,
14479,2011-03-31 09:07:00 UTC,254,18,316.25,1,2,2,122,5,,,,,,
14962,2011-03-14 09:42:00 UTC,271,5,126.7,1,1,1,111,3,,,,,,
16747,2011-11-02 11:37:00 UTC,38,42,836.06,3,3,3,333,9,,,,,,
17854,2011-06-07 16:21:00 UTC,186,15,311.26,1,1,2,112,4,,,,,,
15412,2011-06-21 15:24:00 UTC,172,10,190.53,1,1,1,111,3,,,,,,
13672,2011-02-11 13:53:00 UTC,302,6,186.39,1,1,1,111,3,,,,,,
